race_id,rank,frame_number,horse_number,horse_id,sex_and_age,burden_weight,rider_id,goal_time,goal_time_dif,time_value,half_way_rank,last_time,odds,popular,horse_weight,tame_time,tamer_id,owner_id
201906030406,10,5,5,2016103204,牡3,56,01085,1:37.1,4,**,7-8-9,36.2,175.2,10,456(0),,00437,629800
201906030407,1,6,6,2014105748,牡5,57,01077,1:53.9,,**,1-1-1-1,38.1,6.4,4,530(+16),,01106,415800
201906030407,2,3,3,2014105599,牡5,56,01170,1:55.1,7,**,5-5-4-5,38.4,3.4,1,486(0),,01059,922030
201906030407,3,7,7,2015100939,牝4,54,01162,1:55.4,1.3/4,**,3-3-3-3,38.9,11.8,6,484(+4),,01051,033700
201906030407,4,8,10,2015101591,セ4,57,00422,1:55.4,クビ,**,2-2-2-2,39.0,37.0,8,488(-4),,01079,003060
201906030407,5,4,4,2014106207,牡5,57,01122,1:55.7,1.3/4,**,7-7-7-6,38.6,4.1,2,486(0),,01081,270006
201906030407,6,1,1,2015102586,牡4,57,05243,1:56.1,2.1/2,**,9-10-9-9,38.8,30.9,7,500(0),,01074,572800
201906030407,7,8,9,2014101508,牡5,57,00689,1:56.7,3.1/2,**,9-9-9-9,39.4,6.5,5,508(0),,01027,625008
201906030407,8,7,8,2014105254,牡5,57,01029,1:56.8,クビ,**,5-5-6-7,39.9,60.8,10,486(-4),,01005,074031
201906030407,9,5,5,2015100093,牡4,57,01096,1:56.8,クビ,**,3-3-4-3,40.2,4.2,3,504(+8),,01152,044803
201906030407,10,2,2,2014102327,セ5,55,01161,1:57.5,4,**,7-7-7-8,40.4,49.6,9,460(+8),,01031,970006
201906030408,1,5,5,2015100447,牡4,56,01162,2:02.4,,**,2-2-2-2,35.0,2.4,1,482(-6),,01106,044008
201906030408,2,4,4,2015105923,牡4,57,00733,2:02.6,1.1/4,**,9-9-6-4,34.9,4.0,3,472(+4),,01020,265006
201906030408,3,3,3,2014102124,牡5,57,01134,2:03.1,3,**,4-5-6-4,35.5,16.9,5,450(+10),,01038,547800
201906030408,4,1,1,2014104409,牡5,57,01029,2:03.3,1.1/4,**,6-5-9-7,35.5,32.4,7,490(-2),,01047,036033
201906030408,4,7,7,2013105429,牡6,57,01122,2:03.3,同着,**,8-8-6-7,35.6,17.0,6,466(-8),,01048,338007
201906030408,6,2,2,2015100246,牝4,55,01118,2:03.4,クビ,**,2-2-4-4,35.9,52.9,9,466(+6),,01156,030803
201906030408,7,8,9,2013103160,牝6,55,01077,2:03.4,アタマ,**,6-7-2-2,36.0,7.3,4,412(-4),,01046,631006
201906030408,8,7,8,2015104225,牝4,55,01096,2:03.6,1.1/2,**,1-1-1-1,36.3,3.8,2,428(+10),,01163,415800
201906030408,9,8,10,2014100739,牝5,55,01091,2:03.6,アタマ,**,10-10-10-9,35.6,198.0,10,460(0),,01035,546800
201906030408,10,6,6,2015104193,牡4,57,01092,2:04.3,4,**,4-4-4-9,36.8,40.4,8,444(-19),,01097,808800
201906030409,1,1,1,2014100731,牡5,57.5,01009,2:34.9,,**,8-7-5-4,37.0,1.7,1,462(-10),,01094,546800
201906030409,2,8,10,2013101799,セ6,54,01122,2:35.2,2,**,7-7-9-4,37.0,13.8,5,454(+6),,01103,948006
201906030409,3,7,8,2014101640,牡5,56,00641,2:35.2,クビ,**,3-3-2-2,37.7,5.8,3,502(+6),,01035,695033
201906030409,4,2,2,2014102038,セ5,54,01169,2:35.5,1.3/4,**,3-3-5-6,37.6,19.0,7,434(-10),,01132,098803
201906030409,5,5,5,2014102424,牝5,54,01096,2:35.5,ハナ,**,5-5-5-6,37.5,14.2,6,442(+8),,01077,851009
201906030409,6,6,6,2015105501,牝4,52,00689,2:35.5,ハナ,**,1-1-1-1,38.0,10.1,4,490(+8),,01096,684030
201906030409,7,4,4,2012106250,牡7,52,01091,2:35.7,3/4,**,6-6-5-9,37.8,120.1,8,482(+2),,01089,716800
201906030409,8,8,9,2014106360,牡5,55,00422,2:35.8,3/4,**,8-9-2-3,38.3,5.2,2,530(+14),,01110,945004
201906030409,9,3,3,2011101782,セ8,50,01166,2:37.1,8,**,2-2-4-6,39.4,155.2,9,474(+14),,01169,162008
201906030409,取,7,7,2014110001,セ5,56,01077,,,**,,,---,,計不,,01070,486800
201906030410,1,8,8,2016100358,牡3,56,01092,1:53.2,,**,7-7-6-6,37.3,1.6,1,504(-2),,01026,677009
201906030410,2,7,7,2016102165,牡3,56,00422,1:53.4,1.1/2,**,7-7-8-6,37.1,11.9,3,468(-12),,01121,367008
201906030410,3,4,4,2016102078,牝3,54,01169,1:53.9,3,**,2-2-2-2,38.6,30.4,6,474(0),,01064,796002
201906030410,4,5,5,2016101840,牡3,56,01122,1:54.6,4,**,3-3-3-3,39.2,32.9,7,504(+6),,01148,451033
201906030410,5,3,3,2016104646,牡3,57,01077,1:54.6,クビ,**,3-3-4-3,39.1,2.8,2,528(+2),,01151,486800
201906030410,6,2,2,2016104491,牡3,56,00641,1:54.7,3/4,**,5-5-4-5,39.2,36.0,8,466(-6),,01092,829800
201906030410,7,6,6,2016104340,牡3,56,01015,1:54.7,ハナ,**,1-1-1-1,39.5,17.9,5,510(+2),,01151,231033
201906030410,8,1,1,2016105729,牡3,56,01096,1:54.9,3/4,**,5-5-6-6,39.0,16.7,4,484(-6),,01128,202033
201906030411,1,3,4,2015101599,牡4,57,01015,1:08.7,,**,5-4,34.2,3.6,1,512(+12),,01044,003060
201906030411,2,2,2,2013106125,セ6,57,01158,1:08.9,1.1/4,**,3-2,34.6,53.3,11,500(+16),,01167,059700
201906030411,3,7,11,2014103714,牡5,57,01096,1:08.9,クビ,**,2-2,34.7,7.3,5,488(0),,01145,331002
201906030411,4,5,7,2012101643,牡7,57,01150,1:09.0,3/4,**,5-7,34.4,5.9,3,486(+2),,01032,162033
201906030411,5,8,13,2013101358,牝6,55,00422,1:09.0,ハナ,**,10-10,34.0,45.7,10,448(-14),,01046,119007
201906030411,6,4,5,2014105492,牡5,57,01170,1:09.0,ハナ,**,9-7,34.1,6.6,4,488(-4),,01132,086803
201906030411,7,7,12,2013105028,牝6,55,01169,1:09.0,ハナ,**,8-7,34.2,27.4,9,440(0),,01064,304033
201906030411,8,4,6,2014103404,牝5,55,00663,1:09.1,クビ,**,5-6,34.5,13.3,7,474(-2),,00408,592800
201906030411,9,6,10,2013101476,牡6,57,01092,1:09.1,アタマ,**,10-10,34.1,8.6,6,476(-6),,01062,752800
201906030411,10,5,8,2012101157,牡7,57,01122,1:09.1,クビ,**,13-12,33.8,5.2,2,470(+2),,01054,297002
201906030411,11,1,1,2013104774,牝6,55,01117,1:09.2,アタマ,**,3-4,34.9,23.9,8,460(-6),,01078,265008
201906030411,12,6,9,2013103812,牝6,55,01135,1:09.3,1/2,**,1-1,35.3,63.3,12,488(+6),,01012,629800
201906030411,13,8,14,2012100411,牝7,55,01091,1:09.4,3/4,**,10-12,34.4,138.2,13,476(-6),,01008,159033
201906030411,取,3,3,2015104699,牡4,57,01077,,,**,,,---,,計不,,01126,033803
201906030412,1,2,3,2014100668,牡5,57,01091,1:11.4,,**,4-3,36.8,11.3,5,446(+2),,01147,812008
201906030412,2,6,12,2013101531,セ6,57,01150,1:11.5,3/4,**,15-10,36.0,30.8,10,518(-12),,01141,859007
201906030412,3,7,14,2013105961,セ6,57,01092,1:11.5,アタマ,**,10-6,36.3,3.4,2,506(+12),,01116,506800
201906030412,4,3,6,2013104429,牡6,57,01135,1:11.5,ハナ,**,2-2,37.3,60.8,13,490(-4),,01089,629800
201906030412,5,3,5,2015102578,牝4,55,01077,1:11.7,1.1/4,**,16-16,35.9,30.4,9,484(0),,01115,367800
201906030412,6,1,1,2015102198,牝4,52,01179,1:11.8,3/4,**,1-1,37.6,2.6,1,490(-2),,01059,180800
201906030412,7,8,15,2015102740,牡4,57,01096,1:11.8,ハナ,**,10-10,36.6,10.5,3,494(-8),,00417,641030
201906030412,8,5,9,2012103491,セ7,55,01158,1:11.9,クビ,**,12-14,36.6,11.1,4,440(0),,01097,587008
201906030412,9,7,13,2012104746,牝7,53,01161,1:11.9,アタマ,**,4-5,37.3,23.9,7,488(-10),,01158,915008
201906030412,10,1,2,2015100137,牡4,57,00684,1:12.0,1/2,**,13-10,36.6,136.5,14,480(0),,01116,224007
201906030412,11,4,8,2013105644,牝6,52,01164,1:12.1,クビ,**,13-15,36.7,29.9,8,476(+4),,01116,415800
201906030412,12,4,7,2014104487,牝5,55,00733,1:12.1,クビ,**,9-10,37.0,30.9,11,504(+4),,01134,598002
201906030412,13,8,16,2011105905,牡8,54,01167,1:12.2,クビ,**,3-3,37.8,301.5,16,500(0),,00380,382004
201906030412,14,2,4,2014105136,牡5,57,01051,1:12.3,1/2,**,6-6,37.4,46.1,12,508(0),,00408,674004
201906030412,15,6,11,2015103181,牡4,57,00689,1:12.3,ハナ,**,6-6,37.4,11.4,6,490(+2),,00437,152031
201906030412,16,5,10,2013102476,牡6,54,01175,1:12.4,3/4,**,6-6,37.6,204.2,15,500(0),,01047,619002
201909020401,1,3,5,2016105250,牝3,54,05203,1:57.2,,**,2-2-2-1,38.3,10.0,6,440(+6),,01110,415800
201909020401,2,6,11,2016100525,牝3,54,05212,1:57.2,ハナ,**,3-3-3-2,38.1,2.5,1,470(-6),,01028,859002
201909020401,3,2,4,2016104609,牝3,54,05525,1:57.6,2,**,1-1-1-2,38.7,8.5,5,526(-2),,01022,431002
201909020401,4,6,12,2016105066,牝3,54,01034,1:57.8,1.1/2,**,5-6-6-8,38.4,6.6,3,460(-2),,01155,758005
201909020401,5,1,1,2016104701,牝3,54,01116,1:57.8,クビ,**,3-5-3-6,38.6,31.1,9,464(-4),,01146,226800
201909020401,6,7,13,2016106411,牝3,54,01018,1:58.1,1.3/4,**,5-3-3-4,38.9,42.4,10,468(-6),,01142,301803
201909020401,7,7,14,2016101359,牝3,54,01155,1:58.1,クビ,**,8-9-9-6,38.6,7.2,4,426(+6),,01135,089803
201909020401,8,2,3,2016106226,牝3,54,01075,1:58.2,クビ,**,8-9-9-9,38.7,14.6,7,476(-2),,01146,096803
201909020401,9,8,16,2016100611,牝3,54,05386,1:58.6,2.1/2,**,10-8-6-4,39.1,6.0,2,454(-2),,01117,788800
201909020401,10,4,8,2016100874,牝3,54,01133,1:59.2,3.1/2,**,10-11-14-11,39.1,289.3,15,498(0),,01009,851007
201909020401,11,5,9,2016102235,牝3,53,01156,1:59.6,2.1/2,**,5-6-8-11,39.8,261.7,14,416(+2),,01041,523005
201909020401,12,4,7,2016105849,牝3,54,01124,1:59.7,クビ,**,12-11-11-9,39.9,27.4,8,482(0),,00422,515800
201909020401,13,3,6,2016105365,牝3,54,01127,1:59.7,ハナ,**,12-11-11-11,39.8,67.4,11,468(-2),,01091,547033
201909020401,14,1,2,2016103999,牝3,54,01128,2:00.7,6,**,16-16-16-16,39.9,201.9,12,430(0),,01091,306008
201909020401,15,8,15,2016103308,牝3,53,01163,2:01.1,2.1/2,**,15-15-15-15,40.7,217.9,13,386(0),,01039,003060
201909020401,16,5,10,2016100500,牝3,53,01168,2:01.6,3,**,12-11-13-14,41.5,396.1,16,406(-4),,01033,019004
201909020402,1,8,16,2016101555,牡3,56,01116,1:26.1,,**,14-14,37.3,188.6,13,506(+16),,01087,320030
201909020402,2,1,1,2016100799,牡3,56,05386,1:26.3,1.1/4,**,4-3,38.9,8.7,3,530(+4),,01157,988033
201909020402,3,7,13,2016105780,牡3,56,00894,1:26.4,1/2,**,11-9,38.2,31.1,8,468(0),,01040,985001
201909020402,4,6,12,2016110164,牡3,54,01102,1:26.5,3/4,**,8-6,38.6,2.2,1,500(0),,00438,138007
201909020402,5,7,14,2016110097,牡3,56,05212,1:26.6,1/2,**,13-12,38.1,9.4,5,476(-8),,01164,008803
201909020402,6,2,4,2016110096,牡3,56,01088,1:27.2,3.1/2,**,4-5,39.7,9.1,4,488(+6),,01117,994002
201909020402,7,5,9,2016102305,牝3,54,01037,1:27.2,クビ,**,10-9,39.2,125.7,11,462(-4),,01136,523005
201909020402,8,8,15,2016105970,牡3,55,01163,1:27.5,1.3/4,**,1-1,40.5,13.0,6,492(-8),,01075,089803
201909020402,9,2,3,2016103686,牡3,56,01157,1:27.6,1/2,**,8-6,39.9,37.4,9,554(0),,01003,843800
201909020402,10,4,7,2016102742,牝3,54,01152,1:27.6,ハナ,**,2-3,40.4,23.9,7,452(+18),,01085,858800
201909020402,11,3,6,2016100861,牝3,54,01030,1:27.7,1/2,**,6-6,40.0,229.6,14,462(+2),,01140,710002
201909020402,12,6,11,2016110056,牝3,54,01154,1:28.1,2.1/2,**,6-9,40.3,166.4,12,500(-10),,01159,851009
201909020402,13,5,10,2016105767,牝3,54,01010,1:28.6,3,**,12-13,40.2,301.5,15,506(0),,01050,494800
201909020402,14,3,5,2016110078,牡3,56,01014,1:29.2,3.1/2,**,2-2,41.9,3.8,2,450(+4),,01062,367008
201909020402,15,4,8,2016109037,牝3,53,01168,1:29.3,3/4,**,15-15,39.4,457.1,16,448(0),,01033,500007
201909020402,16,1,2,2016103695,牡3,56,00732,1:35.0,大,**,16-16,42.8,100.0,10,518(0),,01138,934006
201909020403,1,5,9,2016104765,牡3,56,01088,1:56.6,,**,2-2-2-2,39.4,1.3,1,508(-4),,01105,271008
201909020403,2,4,6,2016103756,牡3,55,01156,1:56.7,1/2,**,5-5-4-4,39.1,35.9,9,452(+2),,01084,373800
201909020403,3,3,5,2016105310,牡3,56,01014,1:56.9,1.1/4,**,1-1-1-1,39.7,16.0,3,466(+4),,01011,415800
201909020403,4,1,1,2016102529,牡3,56,01146,1:57.5,3.1/2,**,3-4-4-4,40.0,78.1,11,468(+14),,01072,078006
201909020403,5,5,8,2016102872,牡3,53,01171,1:57.5,ハナ,**,14-10-10-10,39.3,50.5,10,488(0),,00388,248005
201909020403,6,6,11,2016102420,牡3,53,01180,1:57.6,3/4,**,12-14-14-13,39.0,217.0,15,454(-4),,01095,117800
201909020403,6,7,13,2016102925,牡3,56,01038,1:57.6,同着,**,7-5-4-7,39.9,30.1,8,470(-4),,01129,331002
201909020403,8,4,7,2016105052,牡3,55,01163,1:57.6,アタマ,**,10-10-9-8,39.6,109.0,13,518(0),,00422,274002
201909020403,9,2,2,2016102651,牡3,56,00894,1:57.9,1.3/4,**,14-15-13-12,39.5,16.5,4,468(-2),,01104,184033
201909020403,10,7,12,2016103945,牡3,56,00732,1:58.0,クビ,**,3-2-2-3,40.6,7.1,2,508(+4),,01121,135002
201909020403,11,2,3,2016102168,牡3,56,05203,1:58.1,1/2,**,11-13-11-10,39.8,20.9,5,460(0),,01159,304008
201909020403,12,8,15,2016101692,牡3,56,01144,1:58.2,3/4,**,8-8-8-8,40.3,22.5,6,498(-4),,01155,859007
201909020403,13,6,10,2016100629,牡3,56,01114,1:59.3,7,**,12-10-11-13,40.9,149.6,14,470(0),,01042,702002
201909020403,14,3,4,2016101514,牝3,54,05525,1:59.4,1/2,**,9-9-15-15,40.5,93.2,12,482(0),,01142,184033
201909020403,15,8,14,2016105700,牝3,54,01126,1:59.5,クビ,**,5-5-4-4,42.0,28.1,7,448(-4),,01053,547800
201909020404,1,5,10,2016104585,牝3,54,01127,1:35.6,,**,7-6,34.2,12.1,5,468(0),,01091,486800
201909020404,2,6,12,2016103123,牡3,56,05212,1:36.1,3,**,1-2,35.5,3.2,1,512(-4),,01110,045803
201909020404,3,7,14,2016110026,牡3,56,05386,1:36.3,3/4,**,3-3,35.4,3.8,2,478(-4),,01071,003060
201909020404,4,8,16,2016101088,牡3,56,01019,1:36.4,1/2,**,9-8,34.7,12.5,6,444(+2),,01095,791033
201909020404,5,5,9,2016104995,牝3,51,01174,1:36.5,3/4,**,5-6,35.1,33.1,9,422(0),,01137,415800
201909020404,6,3,5,2016101952,牡3,56,01116,1:36.9,2.1/2,**,9-10,35.0,21.3,7,426(-4),,01121,859007
201909020404,7,8,18,2016104761,牡3,56,01088,1:36.9,クビ,**,2-1,36.8,5.0,3,480(-2),,01144,506800
201909020404,8,7,15,2016100416,牝3,54,01144,1:37.1,1.1/4,**,11-10,35.2,283.2,17,428(+6),,01006,970006
201909020404,9,1,2,2016106327,牡3,56,01034,1:37.4,1.3/4,**,14-13,35.2,29.8,8,418(-8),,01099,894030
